par_nr	head	sentence
1115	NA	 Ja nii see jäigi nukrate pilguvahetuste ja kätelahutuse vahekorraks , kuni mitme aasta pärast kusagil pidulikus saalis , siis juba kumbki oma abikaasa kõrval , eleegiliseks naeratuseks muutus . 
1116	NA	 Milleks virtsahais ja porikärbsed ? 
1116	NA	 Sven ei võtnud vastu ühtegi tema pakutud tüdrukutest ja Ivol oli targematki teha , kui teise poisi seksuaalkomplekside üle pead murda . 
1117	NA	 * * * 
1118	NA	" "" Kõigel on piir ! "" "
1118	NA	 Sven Sarap jõudis otsusele . 
1118	NA	 Ta oli kunagise pinginaabri peale lausa pahane . 
1118	NA	 Kui sõber matsina käitub , peab keegi ometi rida pidama , või muidu langeb osa häbist temalegi . 
1118	NA	 Pannud sokid ja kingad jalga , kohendanud ristlipsu ja sulgenud pintsakunööbid , asus ta teele . 
1119	NA	 Vaevalt tunnistas mees endale kihu ja kõhkluse võitlust alateadvuse piirimail . 
1119	NA	 Teda ei huvitanud see poolpaljas naine kuigivõrd , see jättis ta võrdlemisi külmaks . 
1119	NA	 Kuigi lihtsalt öeldes — asi oli selles , et Sven Sarapil polnud saabuval ööl kohta , kuhu magama heita . 
1119	NA	 Sinna Keldrimäe linnaosa kahetoalisse ta minna ei julgeks . 
1120	NA	 Asi sai alguse aasta tagasi , kui ta omaenda äri ajama hakkas . 
1120	NA	 Peagi avastas ta , et kunstiväärtuste välismaale müümisega pole sugugi lihtne hakkama saada . 
1120	NA	 Väljaveo loa vahendajad ja salakaubitsejad võtsid nii palju vahelt , et järele jäi ikkagi kodumaine hind . 
1120	NA	 Sven hakkas uusi kanaleid otsima , kuni kusagilt ilmus Dima . 
1120	NA	 See oli kolmekümnene , laia kahvatu näoga mees , ilusate siidiste vurrude ja niiskelt läikivat soenguga . 
1120	NA	 Seljas oli tal nahktagi ja randmes mobiiltelefon . 
1121	NA	 Dima maksis ega tinginud . 
1121	NA	 Dima oli nõus ostma tunduvalt rohkem , kui Svenil pakkuda oli . 
1121	NA	 Ta tahtis tulevikuplaanide tarvis kuulda kõigest , mis saadaval ja silmapiiril . 
1121	NA	 Koos haudusid nad suuri unistusi . 
1121	NA	 Aga üldiselt ei olnud ta unistaja . 
1121	NA	 Ta armastas selgeid sotte , kindlaid tähtaegu ja võis mõnikord ootamatult järsk olla . 
1122	NA	" "" Dumaite , sami dumaite ! "" "
1122	NA	 Telefonijuttudes oma kambameestega kasutas ta hoopis käskivamat tooni , kui Sven temalt kuulama harjunud oli . 
1122	NA	" "" Eh , duraki ! "
1122	NA	" Horošo , potušite jevo ! "" "
1123	NA	 See tõmbas Svenil turja külmaks ja pani kauaks mõtlema . 
1123	NA	 Mis see siis nüüd oli ? 
1123	NA	 Oli see käsk mõrvata ? 
1123	NA	 Või oli see ehk tema jaoks lavastatud hoiatav õppetund ? 
1123	NA	 Lõpuks jäi ta seda versiooni uskuma , ent midagi lohutavat polnud selleski . 
1124	NA	 Nende omavahelised jutud püsisid endiselt viisakuse pinnal , kuigi Dima vahel kannatust kaotama kippus . 
1124	NA	 Kuidas võib ometi nii venitada ? 
1124	NA	 Mis tähendab usalduse loomine ? 
1124	NA	 Raha pihku , mis usaldust seal veel vaja ? 
1125	NA	 Lõpuks Dima raksatas — siin on küsitud kaheksateist tuhat . 
1125	NA	 Olgu kaup homseks kohal ! 
1125	NA	 Äkki selgus , et Dima mäletas nii altarimaali kui küünlanuuskamistange , nii hõbedasi salvrätihoidjaid kui kirikuveini peekrit . 
1125	NA	 Ta tahtis teada , millal Sven need talle toob . 
1125	NA	 Hästi , siis ta tahab aadresse , ta läheb ja ostab ise ! 
1126	NA	 Sven seletas — see nõuab delikaatsust , kindlat usaldust . 
1126	NA	 Tal olid pisarad kurgus . 
1127	NA	" "" Nadojelo mne ! "" vedas Dima käega üle kõri . "
1127	NA	 Küll tema oskab delikaatne olla ! 
1128	NA	 Sven oli lapsepõlvest saati roojaunenägusid näinud . 
1128	NA	 Nüüd pidi ta ilmsi püksi tegema . 
1128	NA	 Väriseval häälel valetas ta küünlanuuskamistangide omaniku nime ja aadressi . 
1128	NA	 Ülejäänuid ta peast ei mäletavat . 
1129	NA	 Kaks nädalat hulkus ta päevade kaupa äärelinnades , avastas uuesti urkakõrtsid , leidis vanad joomakaaslased . 
1129	NA	 Ta pidas vastu , vaatas kõrvalt neid igasuguse sihi kaotanud paadialuseid . 
1129	NA	 Koju hiilis ta viimases õhtuvidevikus , uurides enne teraselt , kas teda ei jälitata . 
1130	NA	 Iga kord , kui ta võtme lukuauku pistis , uskus ta ukse taga teatud tuttavaid ootavat . 
1130	NA	 Lõpuks ta rahunes . 
1130	NA	 Ilmselt oli kujutlusvõime ohtu üle dramatiseerinud . 
1130	NA	 Sestpeale kuulis ta iseenda samme vanal puutrepil jälle raskelt ja kindlalt tümpsumas . 
1130	NA	 Väsinult lukustas ta ukse enda järel , astus akna juurde , et kardinat ette tõmmata , ja tundis kuuma hirmu põlvedest ülespoole kerkimas . 
1130	NA	 Polnud vajagi nägusid näha . 
1130	NA	 See roheline BMW , need närunenud nahkkuued ... 
1131	NA	 Midagi mõtlemata avas ta magamistoa akna ja ronis veranda katusele . 
1131	NA	 Puuvirn andis jala all järele ja ta leidis end selili sibulapeenrast . 
1131	NA	 Plangul rebestas püksid , tänava paeplaadi taha jooksis kingatalla lahti . 
1132	NA	 Kui ta hommiku kahkjas hämus sokkis treppi mööda hiilis , teadis ta , et võib ise neile suhu joosta , kuid rohkem ta lihtsalt ei jaksanud . 
1132	NA	 Köögis komistas ta puhtaveeämbrile . 
1132	NA	 Seal ujusid tangud ja makaronid , jahu ja sool — kõik , mis ta toidukapis leidunud oli . 
1132	NA	 Elutoa hävituselasust kaevas ta värisevi käsi välja kaantest lahti rebitud piibli . 
1132	NA	 Nimekiri 316. lehekülje vahel oli alles . 
1132	NA	 Sven viis selle gaasipliidile . 
1132	NA	 Tuba täitis põleva paberi suits . 
1132	NA	 Sama piibli vahel oli ka viis viiesajalist . 
1133	NA	 Täiesti ükskõiksena laotas ta täiskustud kušetile lõhutud riided ja magas nende otsas hilise hommikuni . 
1133	NA	" Kui ta silmad avas , vahtis tapeedilt vastu habemeajamisvahuga kirjutatud lubadus : "" Mõ vernjomsja ! "" "
1134	NA	 Nii eilne ta ka ei olnud , et politseisse Dima peale kaebama minna . 
1135	NA	 See maailm ei olnud tema jaoks , teadis Sven Sarap . 
1136	NA	 Nüüd oli ta siin , kõndis piki roogu kasvanud neemeselga , et minna proovima järeleksamit . 
1136	NA	 Valik oli selge — saada täiesti teiseks inimeseks või ennast surnuks juua . 
1137	NA	 Kuigi seda hästikasvatatud Sven Sarapit ju tegelikult olemas polnudki , ei suutnud see teine ometi maha müüa paarikümmet perekonda sellest ringkonnast , mida ta omaks pidas . 
1137	NA	 Oli inimeses ehk siiski midagi peale bioloogilise indiviidi ja pettekujutelmade ? 
1137	NA	 Lõpuks need kujutelmad ju ainsana takistavadki sind lojuse tasemele laskumast . 
1138	NA	 Nüüd pidi ta seda uskuma panema ka selle blondiini . 
1139	NA	 Lausa naermaajav oli mõte , et siinsed inimesed oma lapsed tema kasvatada usaldaksid . 
1139	NA	 Millise kohustuse ta sellega temale endale võtab ! 
1139	NA	 Eelkõige kaotab ta oma avariiväljapääsu , sest koolijuhataja ei joo ennast surnuks , kui elu talle liiga karmiks osutub . 
1139	NA	 Ei tohi ometi võtta lastelt seda võimalust sellesse maailma uskuda . 
1139	NA	 Kas talle meeldis see või ei , mingit mehisust nõudis elu talt nii või teisiti . 
1140	NA	 Sven Sarap väljus roostikust . 
1140	NA	 Neeme liivatirbil lamas tibukollasel rannalinal punases trikoos blondiin . 
1140	NA	 Tema kõrval hingeldas musta märja karvasasiga kaetud mees . 
1141	NA	 Ka siia oli ta hiljaks jäänud . 
1142	NA	 * * * 
1143	NA	 Midagi mõtlemata oli Ivo oma kiviselt laiult vette kahlanud . 
1143	NA	 Muud pääseteed ta ei leidnud . 
1143	NA	 Sellest hetkest oli möödunud kõigest veerand tundi , kuid tagasivaates näis see aeg igavikuna . 
1144	NA	 Põhi kadus jalge alt ja kohe algas arütmia . 
1144	NA	 Kui su süda aeg-ajalt pärgarteri ahenemise märke ilmutab , ei tohi selliseid ujumisretki ette võtta . 
1144	NA	 Saarele jõudmine oli osutunud ohtlikuks seikluseks . 
1144	NA	 Tagasiteele asus juba ette hirmunud mees . 
1144	NA	 Ja nii ta siis kuulaski mootorit , mis aeg-ajalt kaks-kolm lööki üksteise otsa virutas ja siis etterutatud aja jagu viivitas . 
1144	NA	 Iga kord andis oodata , enne , kui tundsid , et pump siiski lõplikult vait pole jäänud . 
1144	NA	 Kiiresti tekkis hingeldus ja õhupuudus . 
1144	NA	 Vette hingamisel saab ujuja niigi vähe õhku . 
1144	NA	 Kui hakkad kartma ja hoiad suu kogu aja veepinna kohal , nõuab liiga püstine ujumisasend palju rohkem jõudu . 
1144	NA	 Pikka maad nii ei uju . 
1144	NA	 Selili puhata Ivo ei saanud . 
1144	NA	 Kuivetud inimesed püsivad üldse halvasti pinnal . 
1144	NA	 Paigalseis oli küll kuidagi , peamiselt alla lastud jalgade töö tõttu võimalik , kuid ei nõudnud sugugi vähem pingutust kui ujumine , pealegi viljatut . 
1145	NA	 Nii ta siis solgerdaski pikkamisi ja püüdis end veenda , et kõigest hoolimata ujub ta ikkagi kuivale . 
1145	NA	 Selleta oleks tappev paanika ta kätte saanud . 
1146	NA	 Keset seda nutmaajavalt lolli olukorda hakkas Ivo kuulma mingeid hääli . 
1146	NA	 Oli see hallutsinatsioon ? 
1146	NA	 Ei , need olid heledad hõiked siinsamas lähedal . 
1146	NA	 Ta vaatas ringi . 
1146	NA	 Peaaegu tema tulekuteel oli paat ja kaks poissi jändasid kalavõrguga . 
1146	NA	 Kuidas ta küll sellesse sisse ei ujunud ! 
1147	NA	 Ivo tahtis appi hüüda , kuid ei suutnud . 
1147	NA	 Häält ei tulnud . 
1147	NA	 Ikka veel oli ta mingi võltshäbi kammitsais . 
1147	NA	 Ta keeras otsustavalt selja paadi poole ja jätkas . 
1148	NA	 Lõpuks ei aidanud miski , ta ei suutnud end enam hingamiseks vee peale tuua ja laskis jalgadel vajuda . 
1148	NA	 Peale õõnsat sekundit , kui paistis , et ongi kõik , puutusid varbad põhja . 
1148	NA	 Ta sai puhata — kikivarvul suuni ulatuvas vees . 
1148	NA	 Aga see oli ka kõik . 
1148	NA	 Edasipääsuks tuli ikka veel ujuda . 
1148	NA	 Kuidas ta ka ei rapsinud , viimaks õnnestus ometi sumama hakata . 
1149	NA	 Nüüd ta siis lamas hingetuna Mariti rannalinal . 
1149	NA	 Enam polnud jõudu eneseirooniakski . 
1149	NA	 Ta lihtsalt toibus , kuni märkas endalt küsida , milleks kogu see jant siin ? 
1149	NA	 Miks , tont küll , ta siin üldse lolli mängis ? 
1150	NA	 Muidugi oli ta terve talve , kevade ja suve adunud endas käärivat solvumust . 
1150	NA	 Marit polnud ju vajanud muud , kui temalt vaid üht mikroskoopilist kullest . 
1150	NA	 Ja nähtavasti polnudki see naise hetketuju . 
1150	NA	 Kirjad kadusid teadmatusse . 
1150	NA	 Kas sellel aadressil neid üldse keegi luges ? 
1151	NA	 Küsimata nüüd enam endalt , miks ta seda sidet nii otsib , põdes ta hüljatust nagu haigust . 
1151	NA	" "" Aga äkki on see armastus ? "" päris ta endalt sapiselt . "
1152	NA	 Aasta oli möödunud just kui ainult tänahommikuse telefonikõne ootuses . 
1153	NA	 Jumal hoidku , Ivo Lepala ei olnud ju naiste suhtes mingi romantiline Romeo . 
1153	NA	 Sellestsamast kiirsuudlusest amoniaagilehases tualetiesises oli talle külge jäänud komme mitte enam eemale põigata , kui mõni tots talle rinnutsi otsa joosta oli otsustanud . 
1153	NA	 Kord lõppes see suudlusega , kord vastu kõrvu saamisega — midagi võimatut selles igatahes ei olnud . 
1153	NA	 Kui tüdruk kippuski kurja nägu tegema , võis kergelt naeratades eemale põigata , oma ilusaid hambaid näidata , või ka keelt . 
1154	NA	 Alles aja möödudes hakkas ta taipama , et liiga kergesti sõlmitavad suhted mässivad ta tarbetutesse ja tüütutesse seiklustesse , millest ta aina vähem rõõmu tunda mõistis . 
1154	NA	 Ta hakkas valima , muutus tõrjuvaks . 
1154	NA	 Koos liiga lihtsa eduga oli saabunud kurb kainenemine . 
1155	NA	 Hellega , selle sirgeseljalise ja tõsimeelse blondiiniga abiellus ta vist küll eelkõige sellepärast , et ta teda kaua aega kätte ei saanud . 
1155	NA	 Ivo oli siis kahekümne seitsme aastane , Helle kakskümmend üks . 
1155	NA	 Temale oli see algus , Ivole küll mitte lõpp , aga sügav keskmäng kindlasti . 
1156	NA	 Niisiis oli ta õppinud suhtuma naise kehasse mitte kui eesmärki ja trofeesse , vaid pigem kui teatavasse paratamatusse . 
1156	NA	 Ta teadis , et on naistele just samasugune saak , nagu oli arvanud naisi olevat enda saak , kui ta veel roheline oli . 
1157	NA	 Teda vihastas tõsiselt , kui mõni sind alandanud ja solvanud kräsupea sulle lohutuseks iseennast pakkus . 
1157	NA	 Äraseletatult — maksis valerahaga , tehes seejuures veel suuremeelse annetaja näo . 
1158	NA	 Viis , kuidas Marit ta roosid külmalt kõrvale pani , oli juba ise küllalt solvav , siis flirt Sveniga . 
1158	NA	 Aga alles lõunalauas , pere vaikivate pilkude all , sai Ivo jagu lõplikult täis . 
1158	NA	 Vana Möller oli kõige läbitungimatum . 
1158	NA	 Peremehena lõikas ta leiva lahti ja sõi seejärel sõnatult oma suppi . 
1158	NA	 Temast ei tasunud oodatagi , et ta Ivo suhtes mõne viisakusfraasiga maha saaks . 
1158	NA	 Aivi tundis ilmset piinlikkust nagu lapsedki . 
1158	NA	 Ka Mihkel vaikis . 
1158	NA	 Lõõp vahtis ta muigest vastu , aga Ivo ees hoidis ta end tagasi . 
1159	NA	 Edasi ei läinud põrmugi paremaks . 
1159	NA	 Koolis oli Maritil asja küll pilgest ilmet varjava vallavanemaga , küll Sveniga , igatahes mitte Ivoga . 
1159	NA	 Ivo otsustaski , et aitab nüüd ! 
1159	NA	 Seda taibanud , toppis Marit ta nina alla oma tugeva selja ja tolle lollaka pandla . 
1159	NA	 Ivo sulges selle , ei suutnuid kiusatust vältida , puudutas naise kaela ja samas valdas teda iha . 
1159	NA	 Nagu põletavalt kuum ja raske sulatinana vajus see ta vaagnaluusse . 
1159	NA	 Tigedana iseenda peale demonstreeris Ivo Maritile täiuslikku ükskõiksust ja marssis seejärel merre . 
1160	NA	 Lõdisevana ja lööduna naasis ta nüüd Mariti kõrvale , sai aga just rätikule heita , kui nägi Sveni kõrkjaist väljumas . 
1161	NA	 * * * 
1162	NA	 Marit nihutas end Ivole lähemale , et Svenile enda kõrval ruumi teha . 
1162	NA	" Ja kui kohmetult puhisev Sarap oma pikad koivad kure kombel kokku oli voltinud ning Maritit riivamast hoidudes käed sülle peitis , ütles naine : "" Teie sõber on võrratu spordimees ! "
1162	NA	" Kas teile ei tundu , et temast tuleks eeskuju võtta . "" "
1163	NA	 Ivol polnud aimugi , et Maritile oli tema südameviga ammuilma teada . 
1163	NA	 Kui mitu korda oli naine kuulanud , kuidas sõber öösel kööki läks , vaevatult ohates istus ja pea kätele toetas ! 
1163	NA	 Selle südame rütmihüppeid oli naine kuulanud , kui nina mustades rinnakarvades , põske ta rinnale surus . 
1163	NA	 Ta teadis , kuidas Ivo raskematel tõusudel tempot vähendas , kuidas ta ennast liigsetest pingutusest aga ka ägedatest tunnetest säästis . 
1163	NA	 Midagi polnud Maritile teadmata . 
1163	NA	 Seda enam ärritas teda mehe kangekaelsus . 
1163	NA	 Kui ta korra juba nõrgem oli , miks ta siis ometi ei lasknud enda eest hoolitseda ? 
1164	NA	 Nagu rannanaine , kes oma silmaga pealt vaatab , kuidas ta mehe paat tormiga rüsijäässe aetakse , jälgis ta Ivo kroolimist kivilaiu suunas . 
1164	NA	 Jäägu mehe enda mureks , kuidas ta sealt tagasi mõtleb saada ! 
1164	NA	 Kurat küll ! 
1164	NA	 Marit oskas ka kange olla ! 
1165	NA	 Ta ei tõstnud kukalt liivalt , ei uurinud , millal mees tagasi tulla mõtleb . 
1165	NA	 Aega veel oli , laps polnud veel näljas , teele juhuslikku autot püüdma minna polnud veel tarvis . 
1166	NA	 Sven võttis Mariti pakutud teema vastu ja nad lõõpisid tükk aega Ivo kallal , kuigi Marit vaikselt jälgis mehe diafragma tukslemist . 
1167	NA	" "" Pole viga , ta on meil ikka tubli olnud , "" jõudis Sven lõpule . "
1167	NA	" "" Mitu luumurdu sul on , kuusteist ? "
1167	NA	" Ja põlesid kolm korda ? "" "
1168	NA	 Ivo keeras laisalt pead . 
1168	NA	" "" Haugu , haugu ! "
1168	NA	" Kes teisena oigab , oigab kõvemini ! "" "
1168	NA	 Ta karvkate oli jälle turri tõusnud ja silmad polnud enam kallerdunult hallid . 
1168	NA	 Marit leidis , et mees on küllalt puhanud , kui ta juba selliseid sapiseid vaimukusi pillub . 
1169	NA	" "" Kes ujuma tuleb ? "" küsis ta ja hüppas jalule , lippas põlvini vette ja sumatas kõhuli . "
1170	NA	" "" Ajab mere üle kallasete , "" märkis Ivo . "
1170	NA	" "" Peterburi linn upub ära . "" "
1171	NA	 Sven üksnes muigas hapult ja Ivo mõistis , et pinginaaber on nende igavese ja vääramatu sõpruse selleks korraks reetnud . 
1172	NA	 * * * 
1173	NA	" "" Keegi tahab su limusiini ära ajada , "" ütles Marit . "
1173	NA	 Nad lähenesid kolmekesi autole , mille kõrval seisis punase pintsaku ja valgete pükstega mees , kes , käsi silme kohal varjuks , läbi toonitud külgklaasi auto sisemust uuris . 
1174	NA	" "" Kas jätsin jalgu ? "" päris Ivo ja võõras pöördus tulijate poole ning naeratas . "
1174	NA	 Tal oli just äsja juuksurikammi alt tulnud piinlikult korras soeng , väga korralik lips ja särk . 
1174	NA	" "" Ei sest miskit ! "" ütles ta naljakalt peene ja pudistava häälega . "
1174	NA	" "" Hirmus relv , ah ? "" "
1175	NA	" "" Hakkas meeldima ? "" küsis Ivo Mariti suureks hämmelduseks . "
1175	NA	 Temas polnud enam jälgegi ilmselgest iseolemisest , mis tema ja maailma vahele eraldusjoone tõmbas . 
1175	NA	 Miks ta selle ülesmukitud kahemehe ees puges ? 
1176	NA	 Marit oli küllalt kaua koolis töötanud . 
1176	NA	 See karjuvalt moodne võõras kuulus nende puupeade hulka , kes Dostojevski ja Tolstoi vahet tegema ei õpigi . 
1176	NA	 Kirjandusteos , kui see just põnevusjutt ei ole , jääb sellise jaoks igaveseks mõistatuseks . 
1176	NA	 Aga juba eelviimases klassis sõidavad nood kooli ette oma autoga ja nende kõnetoonis on kaastundlik mõnitus : oled küll oma arust kole tark , aga raha sul ju ei ole ! 
1176	NA	 Selle argumendiga algab ja lõpeb nende maailmas kõik . 
1177	NA	 Ja järsku Ivo , see enesekeskne ja leebelt irooniline , tark Ivo Miks ta selle ülbe moepoisi ees oma autoga uhkustama hakkas ? 
1177	NA	 Nüüd olid mõlemad juba kapoti all , siis seadsid end sisse istuma . 
1177	NA	 Võiks ju märgata , et Maritil hakkab aeg käes nappima ! 
1178	NA	 Valmis rooli istuma , lennutas punapintsak äkki Svenile võtmekimbu , mille see muidugi maha laskis kukkuda . 
1178	NA	" "" Tulge bemariga järele ! "" "
1179	NA	 Sven tõstis võtmed maast , viis need viisakalt ülbitsejale peo peale . 
1179	NA	" "" Ma mõtlen , khm , kui teie autole ehk hobune ette rakendada , siis ehk saaksime kahe peale toime . "" "
1180	NA	" "" Teie ka ei sõida ? "" hõikas mees Sveni käisest mööda Maritile , raputas pead ja virutas auto ukse enda taga kinni . "
1181	NA	 Kui tumepunane monstrum minema oli õõtsunud , vaatas Marit Sarapile otsa ja muigas kibedalt . 
1181	NA	" "" Niipalju siis meist peetaksegi . "" "
1182	NA	 Sven luges oma sõrmi , enne kui vastutahtmist möönis . 
1182	NA	" "" Näete , jah ! "
1182	NA	" Eks see ole raske leib , mida sel kombel teenima peab . "" "
1183	NA	 Maritil polnud mõttessegi tulnud , et auto ei ole Ivo oma . 
1183	NA	 Ta teadis , et mehel jäi mullu auto Tallinna . 
1183	NA	 See punane paistis küll kuidagi kahtlaselt uus ja luksuslik , aga pea siis tänapäeval ei rikastuta ! 
